comments,id,value,user_id
Test plan outlines the functionalities that the team will test and it seems sufficient to test the changes.,1219535,-1,8016
They team has done tremendous job in following the test driven approach for the project implementation. They have already included the tests they are writing for the functionality implementation. They have covered the exhaustive scenarios  for the project in their test. Their test plan is highly appreciative.,1220783,-1,8016
 The test plan is quite good as it covers all the test cases in the form of 11 test cases which test all the functionalities for the admin and the instructor role. It also considers the negative test cases like throwing an exception when the pending instructor tries to add more then 10 students to his/her course.,1220442,-1,8016
Tests can be made more exhaustive. For now it looks like only the view will be tested but controller should be tested as well.,1220407,1,8016
"Yes, they include the test plan.",1220642,-1,8016
1) The test cases cover all of the functionalities that they are going to implement.,1220010,-1,8016
"Yes, the document includes a test plan. There was no test plan present in the previous version of the design document but the team included the test plan in the second round. The test plan is clear and seems like it would really test the functionalities.",1220562,-1,8016
The test plan has been written in a very good way following the great quality of documentation till the end. It covers all the edge cases and scenarios.,1218782,-1,8016
The test plans are excellent. The best I have seen so far.It has accurately taken all test cases into consideration and described the layout of the final test in the form of a pseudo code. Well Done on the test plan!!,1218921,-1,8016
"Yes, test plans are included",1219489,-1,8016
I would the test section incomplete. The authors have mentioned about 11 test cases thats all. I think that is not at all sufficient. Also missing are unit tests if any and UI tests if any.  I would have liked mention of more test cases both automated as well as UI tests that will ensure basic sanity to the system,1219975,1,8016
"Yes, the test plan looks good. It covers all the functionalities.",1219950,-1,8016
Test plan seems thorough and well thought out.,1219196,-1,8016
The team is following a Test Driven Development approach. They have defined the test cases that need to be tested after the implementation. It seems to completely test the feature.,1220808,-1,8016
"Yes, changes to be made are explained clearly. Document is very clear, includes necessary diagrams, mock-ups and everything possible to make anyone understand what the issues are and what team is planning to do to resolve them. Everything is included in a proper order like for each issue there is a separate flowchart and mock-up. No suggestions required.",1219861,-1,8048
yes the authors have adaquately explained the changes to be made in the system.,1220393,-1,8048
The document is clearly and neatly written. All the necessary sections are present with good explanations.,1220568,-1,8048
Changes are well explained with good visual aids.,1219117,-1,8048
"They have explained every change they want to make to fix the issue. The diagrams, in turn, help a lot to understand the flow of the system.",1219217,-1,8048
Yes the authors have adequately explained all the changes that need to be made. Each issue has a separate list of changes to be made and which files need to be edited.,1220857,-1,8048
The changes are very well documented. For each issue what are the files that needs to be changed is mentioned appropriately. The overall design looks efficient and avoids any duplication. Good Job!,1220127,-1,8048
"Both the problems and proposed changes are clearly detailed. My only suggestion is to put the description of the issue being solved in the same location as the solution to it, otherwise one has to scroll around the page to figure out which problem is being fixed.",1220212,-1,8048
"Yes, they have been thorough in their approach and this has been a project implemented to perfection. They have not only given proper UML diagrams and the like, but they have also implemented the code and showcased in the ""Test Plan"" and the ""Proposed Design"" section. ",1218942,-1,8048
"In round one, Team has well explained their approach and how are they going to do it. In this round, they have included detailed information and mock UI. It was easy to relate their approach. Their test plan is also thorough. I think the team would definitely be able to incorporate the new changes. Good job guys! ",1219352,-1,8048
The design was well explained in this design doc.,1220498,-1,8048
"Well explanation on problem statement. UML diagrams, flow charts given. Detailed explanation on problem statement. ",1220147,-1,8048
yes!,1220583,-1,8048
"Yes, the document seems to be perfect. It does follow all the appropriate principles and patterns. No suggestions required.",1219862,-1,8048
design is fine. some minor errors like no stop phase.Moreover no design patterns used. Just flowcharts are provided.If some sequence diagram or use case diagrams were provided it would improve the design a lot.,1220394,1,8048
"As far as the issues are concerned, the solutions do seem logical.",1220569,-1,8048
The design is apt following the principles and are self-explanatory,1219218,-1,8048
Yes the design appears to be sound and the flow diagrams illustrate the flow of control very well.,1220858,-1,8048
Yes the design is pretty good. The patterns followed avoids any duplication of code. But I had made a suggestion in Review One to take a look at Project 1843 and it's code. The problem statement is quite similar and the code could be reused. I don't see any mention of it. I hope you do take a look before starting to code as it will avoid any re-work.,1220128,1,8048
All good design principles are being followed where necessary.,1220213,-1,8048
The design is perfectly well depicted in the form of the Logical Flow diagram they have been thorough in pointing out the application flow in the Proposed Design section so as to elucidate the problem statement.,1218943,-1,8048
The design appears to be neat. ,1219353,-1,8048
The design appears to be sound following the appropriate principles and patterns. ,1220499,-1,8048
"Yes, well designed document. UI mock-ups given. It is structured. ",1220148,-1,8048
sound. so many diagrams.,1220584,-1,8048
"Yes, it is the simplest design and minimal work which is required to resolve the issues. It is very clearly explained. One can clearly understand the problem statement and the proposed solution for the same. The design document is properly structured as well. ",1219863,-1,8048
design is simple and easy to understand.,1220395,-1,8048
"Yes, simple straightforward solutions.",1220570,-1,8048
The diagrams are very basic and covering the entire scope which is a good work by the team,1219219,-1,8048
Yes the design is robust and simple to understand. Each class and view only handles a specific functionality i.e it is modularised.,1220859,-1,8048
Yes the design is straight forward and easy to understand.,1220129,-1,8048
The design appears to be simple given the task at hand.,1220214,-1,8048
"Yes, the design is a very simple and effective representation of the problem statement and they serve a good representation on how they are working and implemented the changes to the staggered deadlines assignment section. ",1218944,-1,8048
"Undoubtedly, I like their color coding approach. It's something very simple and apt for the current system.",1219354,-1,8048
The design seems simple and clear. ,1220500,-1,8048
Design is informative. But too detailed. One UML would have been apt.,1220149,1,8048
very clear,1220585,-1,8048
"Yes, the provided diagrams deliver sufficient information about the implementation. Flowcharts and mock UIs screenshots give a perfect picture of how the system will be after the required changes. No suggestions required.",1219864,-1,8048
The team has discussed their plan using flowcharts. But they have not used any class diagram.,1219827,1,8048
flowcharts are drawn which describe the flow how the system will work after implementation.,1220396,-1,8048
Great use of mock ups. Really appreciate it.,1220571,-1,8048
"Yes, they have added mock UI screenshots which is exactly what they are going to and should do.",1219220,-1,8048
Yes the diagrams clearly illustrate the proposed flow. Different diagrams are provided for different issues. One of the best wikis I have seen,1220860,-1,8048
Very good use of Class and Sequence diagrams to explain the entire design flow. It clearly conveys the thought  process of authors and the overall design.,1220130,-1,8048
Lots of great visualizations are provided that outline a good amount of detail.,1220215,-1,8048
"Yes, the diagrams are clear to show how the system works. But they, are not so lucid so as to show in the diagram how they are going to implement the changes in the system.   ",1218945,1,8048
The team has added their mock UI which shows they have thought about the changes and modification. Mock UIs of the screen shows they are halfway the project. ,1219355,-1,8048
"The class diagram is very useful, and the mock UI with indication on it make it more useful. ",1220501,-1,8048
"Yes, design is informative. Change proposal is detailed. It describes well about how changes are to be implemented.",1220150,-1,8048
The diagram is perfect and clear,1220586,-1,8048
"Yes, design does include a well-described test plan. The provided tests will surely test the functionalities which will be implemenedt. The test plan is represented in a wonderful manner including pre-steps and different testing expectations. Great work. No suggestions are required.",1219865,-1,8048
The design includes test plan.On the testb plan provided it seems like they will test the functionalities. But nothing mentioned on how they will write.,1220397,1,8048
The test plan is comprehensive.,1220572,-1,8048
They have covered all the test plans along with detailed steps.,1219221,-1,8048
"Yes the design includes the test plan. However, the test plan could have been more low level, instead of just writing 'it should' statements.",1220861,1,8048
A through test-plan is described. I do think Test Case-2 could be described more efficiently so that it is clear and easy to understand. Overall looks good.,1220131,1,8048
The test plan is thorough and contains lots of detail that will make it easy to design RSpec tests in the future.,1220216,-1,8048
"The Test Plans are thorough and they gone ahead and shown it in detail by breaking them into steps such as pre-steps, Functional, UI and Performance Testing. This is a very good way to achieve in-depth analysis of the problem and check how effective the solution is.",1218946,-1,8048
"I have to say their test plan includes user interface testing, performance testing, database testing etc. I have to say they have worked really hard for it. I have not yet come across any team who has a test plan like this. ",1219356,-1,8048
An appropriate test plan is included in this design doc. ,1220502,-1,8048
yes the test coverage seems good,1220587,-1,8048
The wiki could have been organized better. It looks a little messy. Not self explanatory. The Use case does not have any actors in it. Suggestion: Code screenshots could have been placed better,1219941,1,8071
1) The authors have explained the functionalities and the changes to be made to the project in depth.,1220042,-1,8071
The authors have made a comprehensive document that clearly outlines the changes that they made. They have included the UML diagram depicting the flow of control. The design section lists the files that were modified and newly created. It also comprises the contents of the summary sheet that gets displayed once an instructor clicks the 360 Assessment icon; LowFI UI and a prototype revealing the relevant fields that are to be displayed in the grade summary.,1220388,-1,8071
The files to be changed have been properly listed. I feel more explanation ought be given as to why these files have been modified and in what way.,1219881,1,8071
The team has mentioned the problem statement and its importance by giving an example of how it saves the time of instructors.,1220097,-1,8071
"The changes are well explained with the help of use case UML diagrams, screen shots of the web pages and prototype of the view. Well done!",1218957,-1,8071
"Yes, the proposed changes and intended output is clearly mentioned in the design document.",1219122,-1,8071
Less explanation on problem statement. Could have elaborated on the problem scenario and why changes needs to be made.,1220122,1,8071
Their task introduction is too short. But the background part explain the changes very well.,1217373,1,8071
The team has done a pretty good job of explaining the changes they are intending to make in great detail. They have added more details from the earlier version.,1220764,-1,8071
"The design looks fine, team has provided the initial test plans. A Lo-fi sketch is available as well. The team could have put git links to the test plan code for better organization.",1219942,-1,8071
1) The design doc is clearly explained. 2) Follows the right design principles.,1220043,-1,8071
The design looks sound and a lot of improvements have been made after the previous round. The design comprises of the list of files modified and created; the fields to be included in the summary sheet and screenshots showing sample prototype of the summary sheet. ,1220389,-1,8071
"Yes, the design seems to incorporate appropriate design patterns. The new view file added is also in accordance with design principles.",1220098,-1,8071
"As mentioned in my previous review, I cannot understand the back-end design handling. Which controller and view files are being modified? or Will new methods or .erb files be added? Any plans to use third-party gems or API's?",1218958,1,8071
The design document is sound and well written.,1219123,-1,8071
"Yes, all required sketches, UML diagrams and views provided. Great work!",1220123,-1,8071
"Very good design, they use LoFi sketch to demonstrate their design. ",1217374,-1,8071
"Yes, the design looks accurate and well thought through. ",1220765,-1,8071
The design is appreciable. There could be some more explanation and implementation details to it.,1219943,1,8071
1) Simple and clear design.  ,1220044,-1,8071
The design is simple and easy to understand because of ample explanation. The authors have also worked on the Activity UML diagram for this round making it easier for the readers to understand. All areas have been covered with respect to presenting the design lucidly.,1220390,-1,8071
The proposed design is easy to understand and explained properly with the help of appropriate screenshots of the view.,1220099,-1,8071
"The authors have explained well on what changes they want to make but it is unclear how it will be implemented. As I had suggested in my previous review, they can mention the expertiza files (controllers, views) involved. ",1218959,1,8071
"Actual project work has not started yet so code modifications have not been mentioned. However, the files to be changed seem appropriate.",1219124,-1,8071
Design is too detailed. I would suggest keeping it short and precise.,1220124,1,8071
Yes.,1217375,-1,8071
"Yes, the design is quite simple and easy to understand. The authors have taken a straightforward approach to implement the feature.",1220766,-1,8071
There is just one flow diagram which does explain the activities to happen. There is no use case diagram with actors and all the uses cases expected. Suggestion: The use case diagram would have given better clarity about the system,1219944,1,8071
UML and class diagram is not possible since the view is the main part. 1) The team explains how the final view should look like in detail.,1220045,-1,8071
"Yes, the document makes extensive use of visual aids- be it activity diagram (UML), screenshots of the views, LowFi UI Sketch of the grade sheet and a prototype of the view showing grade sheet with Expertiza's color scheme and style conventions. All these tools clearly project the changes that are made to the system.",1220391,-1,8071
The team has made a great effort to explain the design through a UML diagram and screenshots of how the feature will work when added to the existing project.,1220100,-1,8071
"The Use case UML diagrams, images of related pages and view's prototype makes it easier to understand the team plans to make required changes to the system.",1218960,-1,8071
Using a Lofi sketch the team clearly shows the intended output.,1219125,-1,8071
"The authors have included flow diagrams, wire frames and even real screen mock-ups. They really help improve clarity.",1220767,-1,8071
The design does include enough test plans. The team has provided the code screenshots for the same. Suggestion: Could have put links to the git code so that the wiki could have been short and precise.,1219945,1,8071
1) The test comprehensively tests the functioning of the system,1220046,-1,8071
The team has completed the implementation and have included the screenshots of the Rspec code that tests the assessment360_controller.rb and specifically the course_student_grade_summary method. They test whether the instance variables provided in the view have been properly instantiated without concerning too much about the values that they hold. They back this up with a link to Ruby's best practice guide for functional tests for controllers. Plus they include feature tests to check whether correct details are displayed. They have also justified the reason for not performing unit tests as they don't alter the model. The highlight of this document is the video links showing the tests performed. Kudos to the team for the effort.,1220392,-1,8071
The test design includes both controller as well as feature tests. The team has also made an effort by putting up video links of the running of tests.,1220101,-1,8071
The authors have explained well on how they intend to test the controllers and features given that the project does not involve any changes to model files. I think  Ruby-On-Rails Guide - Functional Tests for Your Controllers is a good way to go.,1218961,-1,8071
The tests cover all the required functionality. And as it is mentioned controller tests make more sense than unit tests.,1219126,-1,8071
"Yes, tests are explained thoroughly with written code. ",1220126,-1,8071
They have test plan part but not including specific plans.,1217377,1,8071
The authors have proposed an elaborate test plan and it covers the entirety of the functionality they are building.,1220768,-1,8071
Authors have explained well the changes to be made in the system.,1220398,-1,8040
They have mentioned all the changes that have to be made to fix the issues. The screenshots with which changes are to be made in the code explains a lot,1219764,-1,8040
 The authors have described all the proposed changes well. Each issue and with it it's detailed code is given. Well written and solid effort!,1220877,-1,8040
"The wiki documentation is extremely well written with all changes explained clearly and concisely. The good thing about this wiki is that the proposed solution sections is brilliantly explained. The team have clearly mentioned all filenames where they propose to make changes, drawn diagrams to illustrate the flow control, and added snippets of code where necessary. Brilliant",1219901,-1,8040
5 Stars! All but one problem has a snippet with the code fix and a rationale explaining why.,1219021,1,8040
"Yes, the authors have adequately explained what has to be done, the proposed changes,etc.",1220378,-1,8040
"Yes, the authors have clearly explained where and what changes are to be made. They have provided a clear approach for the various fixes in the project.",1220142,-1,8040
Explained in detail which is very good.,1219011,-1,8040
"Yes, the authors have nicely explained the changes to be made. Good work team.",1219834,-1,8040
The authors have highlighted certain parts pf the design where the changes were made. This makes is easier for the reader to understand the changes made. The team has explained the changes made in a clear manner.,1219465,-1,8040
"The project consists of five independent problems the scope of which is well-defined in the design document. The team provides visual diagrams in the solution descriptions which further improve the explanations of changes. The fix for the Issue #1008 - ""Issue related to staggered deadline"" is backed up by a discussion about relevant db tables and corresponding part of code. One minor improvement would be for the authors to highlight the specific parts of code that are going to be changed in the updated block of code. Moreover, the solution to the Issue #1072 - ""Issue related to instructor's assignment participation"" is not specific enough, i.e. it is not clear which structures are going to be affected by the changes. All in all, the document does a great job in explaining what changes are going to be introduced in the system.",1218847,1,8040
flowcharts are simple to understand but no design patterns used.some supporting class diagrams or sequence diagrams would be helpful.,1220399,1,8040
The design and fixes are very well explained with codesnips that include the incorporated adjustments. Nice work.,1218948,-1,8040
Yes the design follow the principle and they have added designs for each issue specifying every detail which is quite a task,1219765,-1,8040
 Yes the design appears to be sound and follows Ruby principles. No code has been repeated and they are using pre written functions in many places instead of just writing the logic again. Good work,1220878,-1,8040
The design/proposed solutions look completely logical and should fix the bugs with no/least redundancy. It also looks like the team has already managed to fix a few bugs as well.  Kudos to them.,1219902,-1,8040
The design appears to be sound: I would make the same choices they did to address the issues.,1219022,-1,8040
"Well, it looks sound to me. It follows the DRY principles as well.",1220379,-1,8040
The design appears to be sound and following appropriate principles. The document is also well described.,1220143,-1,8040
You can add some more explaination of what exactly you'll do in issues like:  Issue #1072 - Issue related to instructor's assignment participation. I felt information is missing here.,1219012,1,8040
All the issues are stated and addressed nicely. The design looks good.,1219835,-1,8040
The design appears to be clear and the team has also implemented functionality to their project. It shows that the team has organized and implemented the design well.,1219466,-1,8040
The team has nailed down which parts of code need to be modified. The changes introduced in the design document are simple and minimal and do not require any extensive discussions about the appropriate principles or patterns.,1218848,-1,8040
design is simple and easy to understand.,1220400,-1,8040
Fixes are simple adjustments to the current code. The last issue requires an addition of a full function but I think that it is appropriate to handle the bug fix as it pulls that responsibility out and keeps things nicely separated and associated for purpose.,1218949,1,8040
The design is very clear and helps in better understanding the flow of the system.,1219766,-1,8040
 Yes the design is simple in nature and easy to understand. This can be attributed to the fact that their issues are quite simple in nature. They could have provided some simple UI mockups of the changes.,1220879,1,8040
The design proposal is coherent and easy to understand. The proposed design and steps for solution are also logical. The team have done a lot of work to think about how to solve the bugs. Good job guys :),1219903,-1,8040
Design appears really simple. Only a couple of added lines here and there.,1219023,-1,8040
The design looks perfect. It is neither overly simple nor it is too complicated.,1220380,-1,8040
The design seems to be as simple as possible. Authors have not unnecessarily complicated the approach but rather have given a simple approach for various fixes.,1220144,-1,8040
"Yes ,it looks simple based on the code snippets they have given and by the diagrams.",1219013,-1,8040
"Yes, the design is a very simple and effective representation of the problem statement and they serve a good representation on how they are working and implemented the changes to the review section. ",1219836,-1,8040
"The team has explained the issues and their solutions clearly. The design is simple, hence easy to understand. The proposed solution section is well written where the team has described the changes made in respective files.",1219467,-1,8040
For each problem the authors display relevant chunks of code and discuss which parts need to be changed. Aside from the Issue #1072 all the solutions seem reasonable and simple. One minor suggestion for improvement would be to use the .collect instead of the .each method for computing total_weight in validate_assignment_questionnaires_weights method.,1218849,1,8040
figures are drawn but are not explained in detail.,1220401,1,8040
"As mentioned designs are well depicted and no Mock UI can be found but at this stage, UI is not a priority for the project.",1219767,1,8040
 The visualization provided in the form of flow diagrams in very easy to understand. However ER diagrams of main DB tables could have been provided because it is difficult to understand the data flow and inter relation between tables.,1220880,-1,8040
The diagrams in the wiki clearly describe the flow for proposed changes to the system. We can clearly decipher from the diagrams what the intended functionality is. Good job :),1219904,-1,8040
"No class diagram was needed, and their flow charts and code snippets show the control logic simply.  ",1219024,-1,8040
The team has put UML diagrams for every issue which clearly explains the issue and the workflow.,1220381,-1,8040
The document includes flowcharts which clearly describe the project flow and what needs to be done.,1220145,-1,8040
yes it does.,1219014,-1,8040
"Could have included some screenshots. Otherwise, great work by the team on UML diagrams.",1219837,-1,8040
The team has provided flow charts that explain the working of the system. The team has provided flowcharts for each issue which is commendable.,1219468,-1,8040
The provided diagrams are visualizations of the workflows of different actors in the context of given five issues. They further clarify the changes that are to be made in this project.,1218850,-1,8040
the design includes test plan.Manual testing is emphasized more than automation testing. Moreover how automation testing will be done has not been described.,1220402,1,8040
Detailed test plans are mentioned in the wiki which probably covers all the cases.,1219768,-1,8040
 Yes the design includes a test plan. The tests really test the functionality and also test adverse conditions to see whether error messages are being shown,1220881,-1,8040
"The test plan section defines the steps needed to manually test the functionalities, but I would suggest the team to also include the logic they propose to use in the rspec tests, the objects they would mock etc.",1219905,-1,8040
"Test plan is included, but it makes many references to manual tests. The tests they state could be automated in a straight forward manner.",1219025,-1,8040
The test plan has all the manual testing and automatic testing to be done on each issue.,1220382,-1,8040
The test plan is included in the document.  Both manual and automated testing test plans are given which is appreciable. ,1220146,-1,8040
"Elaborative test plan, which is really good.",1219015,-1,8040
Test plans are present and explained in detail. The tests are really in depth for each issue the team will be fixing.,1219838,-1,8040
"The team has improved their design by adding extra test cases and test procedures which were lacking in the previous submission. The team has provided test cases for each issue, thereby testing every functionality of the project.",1219469,-1,8040
"The test plan is present. It is broken down into separate sections for each of the five issues. Each section is further broken down into a manual and automated testing parts. While the sections for manual testing are comprehensive, the sections for automated tests are too general and do not provide a clear vision for what types of changes are going to be introduced. I would suggest elaborating more on the technical side of the tests, for example specifying which spec files will be modified or whether or not the project will utilize RSpec.",1218851,1,8040
"I can't find any explanation for principles and patterns, maybe the authors should add them to wiki.",1218923,1,8039
The design appears to be sound and seems to follow all the appropriate principles as far as I am concerned. And as mentioned earlier I would again like to point out that the proposed plan section has been handled really well.,1218759,-1,8039
The document is very well structured and is quite easy to follow. They have explained each and everything stepwise.,1219877,-1,8039
It seems the authors didn't have a clear and detailed plan about how to change the current system to meet the requirement. They got the direction to do the project but still lacked details to implement it.,1219363,1,8039
"Yes, the design seems appropriate and suitable for the case. Maybe the author could specify the patterns they use in the document.",1218724,-1,8039
"Yes, simple straightforward solutions.",1220680,-1,8039
the design is simple,1220104,-1,8039
The design is both simple and clear. It should be better to add another step for the comparison of the instructor review and the student review. Both as a final examination and a testing.,1220174,-1,8039
"Yes the design is as simple as possible. However they have only described the proposed design. They could have provided simple mock ups or samples,",1220801,1,8039
"The approach is clear, but is not clear as to what changes will be needed in the system.",1220510,1,8039
"Yes, pretty simple. Great job!",1218924,-1,8039
"The design appears to be simple to the best of my knowledge. Not a lot of files needed to be changed, signifying that they are just targeting specific files in order to make minimum number of changes possible not making it too complex.",1218760,-1,8039
"The document is well explained. Thus, it reduces complexity and makes itself appear quite easy for the user to understand. However, more diagrams and flowcharts would have helped even more.",1219878,1,8039
"The design is as simple as possible, and described in a straightforward manner.",1220266,-1,8039
"Actually,, the design seems not simple. Due to the ambiguous of the design, I cannot tell clearly what the four links are used to do in the first step, but it seems too many links will be used and some strange conditions need to be checked before instructors can perform a review. In addition, it seems not all the instructors can do the reviews, so there may be some errors? Description for step 2 is also complex and seems include a lot of jobs need to do.",1219364,1,8039
The design seems simple and feasible.,1218725,-1,8039
The documentation done by the team is very detailed and explains the problem statement very clearly. They have described the functionality change in bullet points which makes it very easy to understand the sub parts required to achieve the main functionality in simple terms. ,1220882,-1,8104
"It seems to me that the implementation of the project has not started yet. Hence, the exact place in the Expertiza code where they plan to make changes is missing. This should be added in my opinion. Additionally, they have explained very well as to what changes need to be done and how they will be done. So, good job there.",1219400,1,8104
"Yes, the changes to be made are nicely explain. The diagrams and screenshots are in place. Suggestion: There was more scope to the test plans",1219951,1,8104
No. Not clear,1219606,1,8104
Yes the author has made a great attempt to explain the changes by trying to explain the changes required with the help of the application flow diagram and the use case diagram and how the changes were implemented by giving screenshots of the changes.,1220518,-1,8104
The wiki page is very explanatory and the authors have explained the issue and fix very well,1219789,-1,8104
Yes the required changes for the reviews is explained clearly. The design for each required change is also explained in depth now.,1220408,-1,8104
The authors have clearly mentioned the changes to be made using Problem Statement and Use Case Diagram.,1220072,-1,8104
"Yes, they have been thorough in their approach and this has been a project implemented to perfection. They have not only given proper UML diagrams and the like, but they have also implemented the code and showcased in the ""Implementation"" section. ",1218852,-1,8104
The authors haven;t given the files to be modified or the changes they are going to do to the system.,1219896,1,8104
The design doc explains the project in detail. I would suggest that the description could be modified by removing redundancy to make the doc more succinct. Also what MVC files are being touched could have been mentioned.,1219177,1,8104
The team explained everything required and not leave anything behind. ,1220528,-1,8104
"The team has very well explained the changes they are making in the project to achieve the functionality. However, they have not included any design explanation explicitly. They have not described the approach they have come with. It might be helpful if they could add the design approach as well in the wiki link so that its easier to understand the code changes by having a glance at the design pattern.",1220883,1,8104
The design seems to be following the appropriate principles and uses the appropriate guidelines. They usecase diagram mentions each actor and the role associated.,1219401,-1,8104
"The design does appear to be sound. The team has put most of the use cases, actors and explained them well. The screenshots of the UI are also present. Suggestion: Could have explained the implementation a bit more in bullet points.",1219952,1,8104
Yes,1219607,-1,8104
Yes the design is very simple and explains the changes required in a very clear manner,1220519,-1,8104
The flow and UML diagrams are well designed and explain a lot about the system flow. addition of detailed use case helps support the diagram,1219790,-1,8104
"The overall design looks good. The score calculation formula still looks a bit weird. Using the current formula, it is possible to have a higher  composite score than each of the individual scores , which should not be the case. ",1220409,1,8104
There is no mention for the design strategy or design pattern to be used in the implementation.,1220073,1,8104
"The design is perfectly well depicted in the form of the use case diagram in which the users are student and instructor and the data base is where the actions are stored in the database and the retrieved from the same for the case of reviews information.  Also, they have been thorough in pointing out the application flow in the Application Flow section so as to elucidate the problem statement.",1218853,-1,8104
I like the part where the peer review has been given more weightage in comparison to self review in the composite score.,1219897,-1,8104
Yes the team seem to have a clear idea as to what must be done and how the result must look. It would be helpful if the team gave some insights as to how the composite score formula was decided as this is the heart of the project.,1219178,1,8104
The design appears to followed appropriate principles and patterns. ,1220529,-1,8104
"As stated above, the team has not explained any design pattern they are following. However they have mentioned all the code changes they are making for this functionality implementation. The code snippets they have included is very useful to understand the exact code changes they are making and the files which are getting impacted. This would help the future developers to understand the  code in a simple manner.",1220884,1,8104
"The design looks good. But from the implementation details given and the amount of use cases listed, I feel there could be some more implementation details that are left out.",1219953,1,8104
Complex design,1219608,1,8104
es the design is very simple and explains the changes required in a very clear manner,1220520,-1,8104
The design is simple and very much in depth. and follows the principle,1219791,-1,8104
Yes the design is simple and easy to understand for others too. The explanation along with diagrams provides enough information to understand the use-case.,1220410,-1,8104
"Yes, the design is a very simple and effective representation of the problem statement and they serve a good representation on how they are working and implemented the changes to the review section. ",1218854,-1,8104
"Yes, the design looks simple , no complications and the screenshots are really helpful.",1219179,-1,8104
The design is as simple as possible. ,1220530,-1,8104
Basic UML used,1219609,-1,8104
yes the application flow diagram tells of how the functionality will be accessed both by user and student and the use case diagram explains the interaction of the instructor and the students for the particular functionalities ,1220521,-1,8104
Some UI screenshots are added along with design diagrams which describe the system. The UI or mock UI helps in better understanding,1219792,-1,8104
The explanation and the diagrams don't match exactly. The explanation says user should be able to see composite and peer review scores only after he completes his own review. That is not captured in the flow diagram. Else it is self explanatory,1220411,1,8104
The UML diagrams are detailed and explained well. Suggestion: The application flow could be explained in points so that the reviewer has a clearer view of what is the sequence of events occurring.,1219954,1,8104
"The visualizations seem to be complete. The team has included an application flow diagram, a use case diagram and also a screenshot of how the actual result should look. So, in my opinion, good job done!",1219403,-1,8104
The team has done tremendous job in adding visualization aids. They have added application flow diagrams for every actor along with the UML diagram of the student and instructor. They have also included screenshots to explain the code functionality implementation of enabling self reviews and score pages. This makes the document descriptive and very easy to read and understand.  ,1220885,-1,8104
The chart and diagrams are well done and help explain how the code will work.,1219345,-1,8104
The use case diagram and application flow diagram very well explains the changes made to the system.,1220075,-1,8104
"Yes, the diagrams are clear to show how the system works. But they, are not so lucid so as to show in the diagram how they are going to implement the changes in the system. ",1218855,1,8104
Yes the visuals provided with this doc are clear and just by that a lot can be understood.,1219180,-1,8104
The team has an outline of the test plan and the test scenarios which they are planning to take care of. It would be suggested that the team takes care of all the exhaustive scenarios which are related to the functionality. They could also add the step wise description of the scenarios they have mentioned or the test cases they are planning to implement. Test driven approach makes sure our code is exhaustive of all scenarios.,1220886,1,8104
The test plan can be more elaborate and complete. This will help as part of the behaviour driven design process and also help you test whether every change made works correctly.,1219404,1,8104
The design has been listed with a few test plans. I feel that there could be more tests included. Suggestion: Test plans need to be explained more and could provide the code if TDD approach is used.,1219955,1,8104
No tests,1219610,1,8104
Yes the test plan is included but the test plan appears to be very shallow as it gives the which functionalities must be test but doesn't mentions it inform of test like what should be the actions taken when a certain condition arises it can be more clearly stated by mentioning the test cases in form of context and it statements,1220522,1,8104
The test plan added is just a basic case and as the changes are just some calculations to be made test plan is not much of a requirement for the project.,1219793,-1,8104
Test plan is very shallow. Only the headings are mentioned. A proper description of what is the test for and what to expect from each test will be helpful in understanding.,1220412,1,8104
There is no proper test plan. The authors have just mentioned the required tests that needs to be done. No proper explanation has been given about how these tests will be implemented.,1220076,1,8104
"No, not really, the design is does not implement the test plan but rather goes on to show how the pre existing Expertiza algorithm works. So it would help if they showed the same. ",1218856,1,8104
The current tests written are good but it would be good if the team had pointed out the corner cases as wel such as - what happens if the deadline for self-review is exceeded? Does that mean the peer-review scores cannot be seen? Or is a default score of 0 is set?,1219181,1,8104
A test plan is included in this design doc. ,1220532,-1,8104
Necessary visual inputs are present to aid explanation.,1220681,-1,8039
"Yes, appropriate visual cue is present in the form of screen shots",1220105,-1,8039
"The diagram only stated the current scenario.. There's no final picture, no UML diagram. The figure didn't clearly describe the changes to be made to the system. It should be better if there's a UML diagram from the user practice side, a diagram for the design plan, and also another figure for the final picture: how dows it look like when the plan is implemented.",1220175,1,8039
"No, the proposed UI changes are only mentioned and the diagrams in the wiki are of the current system. Use draw.io for mockups and drawings.",1220802,1,8039
Team has used screenshots to show the current scenario but any flowcharts/UML to describe how they are solving the problem is missing. Adding these will make the document easier for anyone not familiar the project understand it better,1220511,1,8039
Excellent use of visualizations!,1219335,-1,8039
There have been some screenshots however I feel like some more details and diagram could have been added in this section.,1218761,1,8039
No diagrams present,1219498,-1,8039
There are no UML diagrams. I would suggest them to include a test case diagram that can improve understandability.,1219879,1,8039
"There are visual aids included with the design, depicting the current state of the system as well as proposed icons to institute the design changes.",1220267,-1,8039
The design lacks diagrams to state what the changes they will do and how it will be like after change. It is difficult to image how the system will be like after change and what will be changed.,1219365,1,8039
The authors provide some screenshots which make their project more clear. It would be better if they provide more diagrams to explain their solutions.,1218726,1,8039
"I see test cases properly defined, but the test plan is missing.",1220682,1,8039
Yes the test plan is included.I think the tests will cover all scenarios,1220106,-1,8039
